dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,4.0,4.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0012171262171262187,-0.0012171262171262187,0.015308896899223323,0.0,0.6433333333333333,0.6397306397306397,computed_now,,300,297,0.6433333333333333,0.3566666666666667,0.6397306397306397,0.3602693602693603,0.01,0.99,0.6604559020201365,4.0103769111633305,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,4.0,-4.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0012171262171262187,-0.0012171262171262187,-0.016162750522295655,-0.00666666666666671,0.3566666666666667,0.3602693602693603,computed_now,,300,297,0.6433333333333333,0.3566666666666667,0.6397306397306397,0.3602693602693603,0.01,0.99,0.6289842545986175,3.8037493340174358,0.6433333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,8.0,8.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.006666666666666599,0.006666666666666654,-0.005516880516880485,0.005516880516880485,0.029982335170110064,0.0,0.6366666666666667,0.632996632996633,computed_now,,300,297,0.6366666666666667,0.36333333333333334,0.632996632996633,0.367003367003367,0.01,0.99,0.6751293402910232,4.106379726727804,0.65
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,8.0,-8.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0033333333333332993,-0.003333333333333355,0.006756756756756799,-0.006756756756756799,-0.0330878152449926,-0.010000000000000009,0.35333333333333333,0.3547297297297297,computed_now,,300,296,0.6466666666666666,0.35333333333333333,0.6452702702702703,0.3547297297297297,0.013333333333333334,0.9866666666666667,0.6120591898759206,3.6923359870910644,0.64
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,16.0,16.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.0,0.0,0.0012171262171262187,-0.0012171262171262187,0.057013697624206605,0.010000000000000009,0.6433333333333333,0.6397306397306397,computed_now,,300,297,0.6433333333333333,0.3566666666666667,0.6397306397306397,0.3602693602693603,0.01,0.99,0.7021607027451198,4.2825941546758015,0.66
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,16.0,-16.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.013513513513513487,-0.013513513513513542,-0.06929992755254111,-0.010000000000000009,0.3466666666666667,0.34797297297297297,computed_now,,300,296,0.6533333333333333,0.3466666666666667,0.652027027027027,0.34797297297297297,0.013333333333333334,0.9866666666666667,0.5758470775683721,3.454105019569397,0.64
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,32.0,32.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,0.0009422687994117274,-0.0009422687994116719,0.10219771524270382,0.023333333333333317,0.64,0.6394557823129252,computed_now,,300,294,0.64,0.36,0.6394557823129252,0.36054421768707484,0.02,0.98,0.747344720363617,4.573965849876404,0.6733333333333333
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,32.0,-32.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.010000000000000009,-0.010000000000000009,0.013513513513513487,-0.013513513513513542,-0.15023184676965073,-0.030000000000000027,0.3466666666666667,0.34797297297297297,computed_now,,300,296,0.6533333333333333,0.3466666666666667,0.652027027027027,0.34797297297297297,0.013333333333333334,0.9866666666666667,0.49491515835126243,2.9209827025731405,0.62
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.008746760459089287,-0.008746760459089231,0.15982108493645986,0.036666666666666625,0.65,0.6472602739726028,computed_now,,300,292,0.65,0.35,0.6472602739726028,0.3527397260273973,0.02666666666666667,0.9733333333333334,0.804968090057373,4.929048871994018,0.6866666666666666
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,64.0,-64.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.0033333333333332993,0.0033333333333332993,0.0012171262171262187,-0.0012171262171262187,-0.3342293939987818,-0.06333333333333335,0.36,0.3602693602693603,computed_now,,300,297,0.64,0.36,0.6397306397306397,0.3602693602693603,0.01,0.99,0.31091761112213134,1.7100739844640096,0.5866666666666667
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,128.0,128.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,0.00666666666666671,-0.00666666666666671,0.012395577395577395,-0.012395577395577395,0.10487471103668211,0.053333333333333344,0.65,0.6509090909090909,computed_now,,300,275,0.65,0.35,0.6509090909090909,0.3490909090909091,0.08333333333333333,0.9166666666666666,0.7500217161575953,4.563784950574239,0.7033333333333334
implicit_full,explicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,128.0,-128.0,43.464195251464844,0.9999999403953552,0.6433333333333333,0.3566666666666667,0.6385135135135135,0.3614864864864865,0.6451470051209132,0.65,-0.043333333333333335,0.043333333333333335,-0.03650682455030274,0.0365068245503028,-0.630134278734525,-0.1433333333333333,0.4,0.3979933110367893,computed_now,,300,299,0.6,0.4,0.6020066889632107,0.3979933110367893,0.0033333333333333335,0.9966666666666667,0.015012726386388143,-0.25235565821329753,0.5066666666666667
