model,max_context_tokens,experiment,global_turn,story_id,story_num,turn_type,tracks_modification,modification_type,is_reask,answer_correct,reask_reverted,context_tokens,context_fill,mean_entropy,max_entropy,min_entropy,median_entropy,std_entropy,mean_logprob,max_logprob,min_logprob,median_logprob,std_logprob,perplexity,similarity_to_prev,response_length,hedging_detected,num_hedge_words,hedge_words,refusal_detected,num_generated_tokens,response_preview,user_input,recall_overlap
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,49,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question_pre,False,,False,False,,3298,0.1006,0.0797040019663621,0.9411981105804443,1.2157270248280838e-06,0.0035968660376966,0.20603387102988,-0.039682313353174084,0.0,-0.6785892248153687,-0.0002932118659373373,0.13320535857653326,1.040480175023806,0.0,132,False,0,,False,27,The summary does not provide information about Lenina Huxley working with John. There is not enough context to answer this question.,Why was Lenina Huxley assigned to work with John? ,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,50,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question_pre,False,,False,False,,3352,0.1023,0.015527426727986031,0.3786569833755493,1.0040217546247732e-08,0.0002265728107886389,0.06376717299918501,-0.004350157701346851,0.0,-0.12649860978126526,-1.811964830267243e-05,0.021082541883361706,1.004359633372599,0.5,172,False,0,,False,35,The summary does not provide information about who helped Phoenix free his fellow criminals from the Cryo-Penitentiary. There is not enough context to answer this question.,Who helped Phoenix free his fellow criminals from the Cryo-Penitentiary? ,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,51,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question_pre,False,,False,False,,3407,0.104,0.08237635532214223,1.0940568447113037,1.7989252754091467e-08,0.0011825172696262598,0.23396988403385086,-0.04432468503841405,0.0,-0.6327657699584961,-0.0001110968878492713,0.14779612394839836,1.04532170011166,0.5161,148,False,0,,False,29,The summary does not provide information about what happens to Phoenix at the end of the story. There is not enough context to answer this question.,What happens to Phoenix at the end of the story?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,52,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question_pre,False,,False,False,,3454,0.1054,0.048608267560620956,0.6383126378059387,7.541668622934594e-08,0.0003124473732896149,0.13330729613812234,-0.015627643164332312,0.0,-0.25927606225013733,-2.658331868587993e-05,0.05167128554967976,1.0157503933783478,0.64,130,False,0,,False,25,"The summary does not provide information about the creation of ""San Angeles."" There is not enough context to answer this question.","What caused the creation of ""San Angeles""?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,53,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question,False,,False,True,,3493,0.1066,0.33307357025493195,2.210848808288574,5.4488911160888165e-09,0.002648833440616727,0.5838561019322525,-0.14944635318873886,0.0,-1.0397588014602661,-0.0002851079625543207,0.2837477651252458,1.161191174937225,0.0256,142,False,0,,False,27,Simon Phoenix is a psychopathic career criminal who kidnapped hostages and was involved in a deadly confrontation with LAPD Sgt. John Spartan.,Who is Simon Phoenix?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,54,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,factual_question,False,,False,False,,3541,0.1081,0.0511805769908956,0.57030189037323,7.515205169283945e-08,0.0001259503187611699,0.13778345039693263,-0.016313431553407812,0.0,-0.2056085616350174,-7.748573807475623e-06,0.04851966119405926,1.016447222115544,0.0732,140,False,0,,False,29,The summary does not provide information about why John was awoken from his cryo state. There is not enough context to answer this question.,Why was John awoken from his cryo state? ,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,55,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification,False,detail_change,False,,,3611,0.1102,0.00020959849403823227,0.0006803987780585885,5.271480745250301e-07,7.873402500990778e-05,0.000275933924235423,-1.585448609375817e-05,0.0,-5.1973900554003194e-05,-5.722021910514741e-06,2.116755406422969e-05,1.0000158546117768,0.0,6,False,0,,False,4,Noted.,"CORRECTION: The three cities that merged are not Los Angeles, San Diego, and Santa Barbara. They are Los Angeles, San Francisco, and Sacramento.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,56,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification_quiz,True,detail_change,False,False,,3632,0.1108,0.0013871735429934473,0.02153228409588337,3.206631626895273e-10,5.114869782119058e-05,0.004767341968097574,-0.00019004324087110023,0.0,-0.003164405468851328,-2.3841830625315197e-06,0.0007023502637713118,1.0001900613002317,0.0,93,False,0,,False,19,"The three cities that merged into San Angeles are Los Angeles, San Francisco, and Sacramento.",Which three cities merged into San Angeles?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,57,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,followup,True,detail_change,False,False,,3679,0.1123,0.5992625244162227,2.4259252548217773,6.152669840275848e-08,0.4591110944747925,0.6528810998704199,-0.2591823802364373,0.0,-1.333864450454712,-0.12391781806945801,0.34367434688877296,1.2958701243770616,0.1132,422,True,1,complex,False,77,"San Francisco being part of San Angeles means that the Skynet base attack would now target a larger, more urbanized area. This could increase the scale and complexity of the attack, affecting more inf",How does San Francisco being part of San Angeles change the geography of the Skynet base attack?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,58,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification,False,outcome_change,False,,,3802,0.116,5.32247445370615e-05,0.0001302823657169938,1.5527076868693257e-07,4.123067083128262e-05,4.8370768102165916e-05,-2.920620488566783e-06,0.0,-6.437280717364047e-06,-2.6226006184515427e-06,2.3699795063018048e-06,1.0000029206247536,0.0,6,False,0,,False,4,Noted.,"CORRECTION: Spartan does not freeze and shatter Phoenix at the end. Instead, Spartan captures Phoenix alive using a cryo-trap, and Phoenix is returned to frozen imprisonment.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,59,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification_quiz,True,outcome_change,False,False,,3823,0.1167,0.003386700488309205,0.028201280161738396,3.387538027865844e-10,8.337138297065394e-05,0.007730029166548767,-0.0004611399011290966,0.0,-0.0038342783227562904,-4.172313310846221e-06,0.0011040678074717028,1.0004612462424787,0.0,109,False,0,,False,24,"At the end, Spartan captures Phoenix alive using a cryo-trap, and Phoenix is returned to frozen imprisonment.",What happens to Phoenix at the end?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,60,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,followup,True,outcome_change,False,False,,3874,0.1182,0.6349829579940292,2.7545666694641113,5.543075776159867e-09,0.24682359397411346,0.7426307129821578,-0.2873769508587131,0.0,-1.433306336402893,-0.05777394585311413,0.3759626901574513,1.3329265666023886,0.0879,912,True,3,might|nuanced|complex,False,166,"Phoenix being re-imprisoned rather than killed changes the story's resolution in several ways:

1. **Continued Threat**: Phoenix remains a potential future threat, as he is not permanently eliminated.",How does Phoenix being re-imprisoned rather than killed change the story's resolution?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,61,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,reask_post_modification,True,outcome_change,True,False,False,4060,0.1239,0.006509638971006303,0.12677069008350372,1.475095740000043e-10,9.652092558098957e-05,0.024649640862612593,-0.0012141380061242064,0.0,-0.025473831221461296,-5.483612312673358e-06,0.004903918177783322,1.0012148753700636,0.1099,122,False,0,,False,27,"At the end of the story, Spartan captures Phoenix alive using a cryo-trap, and Phoenix is returned to frozen imprisonment.",What happens to Phoenix at the end of the story?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,62,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification,False,relationship_change,False,,,4136,0.1262,0.00010061105285785743,0.00019415977294556797,2.0976403902750462e-07,0.00010403733722341713,8.607273664583268e-05,-6.467065531978733e-06,0.0,-1.490105023549404e-05,-5.483605946210446e-06,5.925974157294403e-06,1.0000064670864435,0.0,6,False,0,,False,4,Noted.,"CORRECTION: Huxley is not assigned as Spartan's partner. Huxley is Spartan's daughter who was born after he was frozen, and she grew up hearing stories about her father.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,63,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,reask_post_modification,True,relationship_change,True,False,False,4163,0.127,0.20874648436958054,1.677121639251709,4.95002382194798e-07,0.016381800873205066,0.38543707609645417,-0.09560234748985508,0.0,-1.2236766815185547,-0.002371361362747848,0.2417585762842347,1.1003214314077319,0.0,137,False,0,,False,32,Lenina Huxley was not assigned to work with John. There is no information in the corrected summary about Lenina Huxley working with John.,Why was Lenina Huxley assigned to work with John? ,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,64,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification_quiz,True,relationship_change,False,False,,4214,0.1286,0.05893047992866776,0.7623387575149536,8.183073987311218e-07,0.0002020400861511007,0.1926326811210176,-0.03251641446424768,0.0,-0.47054433822631836,-1.3589763511845376e-05,0.11181970278521787,1.0330508499810467,0.1143,112,False,0,,False,26,"Huxley is Spartan's daughter who was born after he was frozen, and she grew up hearing stories about her father.",What is Huxley's relationship to Spartan?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,65,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,followup,True,relationship_change,False,False,,4268,0.1302,0.5728287016618356,3.250702381134033,7.101248478136313e-09,0.1764903962612152,0.7441819232857374,-0.24938903429274673,0.0,-1.423282504081726,-0.032788291573524475,0.3541243498065269,1.2832411607920282,0.1605,921,True,3,might|nuanced|complex,False,173,"Huxley being Spartan's daughter rather than a random officer changes their romantic subplot in several ways:

1. **Pre-existing Knowledge**: Huxley has grown up hearing stories about her father, which",How does Huxley being Spartan's daughter rather than a random officer change their romantic subplot?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,66,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification,False,cause_change,False,,,4492,0.1371,9.563394158362826e-05,0.0002631417301017791,1.0067334414998186e-06,5.919365139561705e-05,0.00010012462959514199,-5.423994934972143e-06,0.0,-1.3708974620385561e-05,-3.993502559751505e-06,5.104083615878863e-06,1.0000054240096448,0.0,6,False,0,,False,4,Noted.,"CORRECTION: Phoenix did not escape the cryo-prison using access codes given to him by Dr. Cocteau. Phoenix escaped because an earthquake damaged the prison's systems, accidentally releasing him.",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,67,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,reask_post_modification,True,cause_change,True,False,False,4523,0.138,0.17489903834938839,1.2583484649658203,4.017721266791341e-09,0.005892202723771334,0.32749806050515345,-0.08373057428540827,0.0,-0.7040365934371948,-0.000592890428379178,0.1883508789944427,1.087335898088964,0.0,204,False,0,,False,35,"According to the corrected summary, Phoenix escaped because an earthquake damaged the prison's systems, accidentally releasing him. There is no mention of anyone helping Phoenix free his fellow crimin",Who helped Phoenix free his fellow criminals from the Cryo-Penitentiary? ,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,68,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,modification_quiz,True,cause_change,False,False,,4577,0.1397,0.008659618664577942,0.11011400073766708,9.867244443739764e-07,0.00015916900883894414,0.024183496548260214,-0.001340197105201856,0.0,-0.018891995772719383,-1.2755313036905136e-05,0.0041017944597754935,1.001341095570671,0.4483,111,False,0,,False,21,"Phoenix escaped the cryo-prison because an earthquake damaged the prison's systems, accidentally releasing him.",How did Phoenix escape the cryo-prison?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,69,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,reask_post_modification,True,detail_change,True,False,False,4616,0.1409,0.09397191715155605,0.6820788383483887,1.2148175798643024e-08,0.00022181146778166294,0.21558543803608088,-0.055912837682545,0.0,-0.5020403861999512,-1.6569954823353328e-05,0.14198851670549156,1.0575055050888724,0.0385,101,False,0,,False,23,"The creation of ""San Angeles"" was caused by the merger of Los Angeles, San Francisco, and Sacramento.","What caused the creation of ""San Angeles""?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,70,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,followup,True,cause_change,False,False,,4676,0.1427,0.48126387772542306,3.9958174228668213,5.2718922560757164e-09,0.11345957964658737,0.6917791682557226,-0.22641869462254607,0.0,-1.8983750343322754,-0.020910991355776787,0.36427716488643497,1.2541006405626887,0.0581,917,True,1,might,False,199,"If Phoenix escaped by accident rather than through Dr. Cocteau's plan, Dr. Cocteau's role in the story changes in the following ways:

1. **Reduced Direct Involvement**: Cocteau is no longer directly ","If Phoenix escaped by accident rather than through Cocteau's plan, what changes about Cocteau's role in the story?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,71,069ba0ceb78ef8fe8a193b7b4f225938f2044f0c,2,cross_reference,True,all,False,False,,4899,0.1495,0.04417480669470355,0.765357494354248,2.3338033727782204e-09,0.00010227352322544903,0.12816215079163182,-0.014942279739160267,0.0,-0.6216614246368408,-7.450552857335424e-06,0.059722177308440524,1.015054473715805,0.1154,872,False,0,,False,214,"Noted. Corrections made:
1. Lisbeth's nickname is Redcap, not Longskirt.
2. Jacob is Lisbeth's uncle, her mother's younger brother.
3. Lisbeth moved to Hoel farm because a fire destroyed New Ridge far",Summarize all the corrections I've made to this story so far.,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,72,2a798779ffab17c0002f1b127c729cb0387132be,3,story_presentation,False,,False,,,5322,0.1624,0.21420077649963787,0.8269906044006348,0.00010019785258919,0.014856151872663759,0.3539946400127569,-0.07952142055648892,-6.556489552167477e-06,-0.31526467204093933,-0.0014072268477320904,0.1361111363081271,1.0827687527902652,0.0104,6,False,0,,False,4,Noted.,"Here is a story summary:

 Jimmy Torrance, football player, boxer, socialite, athlete and all-around Big Man On Campus, is nearly kicked out of university, but upon pleading for a second chance, he is",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,73,2a798779ffab17c0002f1b127c729cb0387132be,3,factual_question_pre,False,,False,False,,5342,0.163,0.15580607047494213,1.1794123649597168,2.9564974468598848e-08,0.0055821489077061415,0.3173489766864238,-0.07206076712069327,0.0,-0.9397749304771423,-0.0006124217761680484,0.18976977474246162,1.0747206497590094,0.0,117,False,0,,False,28,"""The Lizard"" is a pickpocket who becomes Jimmy Torrance's friend and cheers him up during his struggles to find work.","Who was ""The Lizard""?",
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,74,2a798779ffab17c0002f1b127c729cb0387132be,3,factual_question_pre,False,,False,False,,5389,0.1645,0.06909655065328175,0.6925911903381348,1.7071383240363502e-07,0.0011102446587756276,0.1669138790254111,-0.038444271214278104,0.0,-0.649540364742279,-9.238291386282071e-05,0.1269849363864266,1.0391928137906012,0.1081,137,False,0,,False,28,The summary does not mention a character named Harold embezzling from a factory. There is not enough information to answer this question.,Why did Harold embezzle from the factory?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,75,2a798779ffab17c0002f1b127c729cb0387132be,3,factual_question_pre,False,,False,False,,5440,0.166,0.11365127489066842,1.1572418212890625,3.489074629214883e-08,0.0003277111682109535,0.26808711950521413,-0.07275567494365995,0.0,-0.8890770673751831,-2.586808113846928e-05,0.20992941588990846,1.075467741095774,0.5556,138,False,0,,False,27,The summary does not provide information about a character named Bince or his crimes. There is not enough context to answer this question.,What did Bince end up doing after being exposed of his crimes?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,76,2a798779ffab17c0002f1b127c729cb0387132be,3,factual_question_pre,False,,False,True,,5483,0.1673,0.01651561625120439,0.08227819204330444,1.8779746646657713e-09,0.0006236106855794787,0.0307923863712497,-0.002596878897861643,0.0,-0.014255473390221596,-5.7337602811458055e-05,0.005009047908368642,1.0026002537085592,0.0345,47,False,0,,False,10,Jimmy finally found work in a department store.,Where did Jimmy finally find work?,
Qwen/Qwen2.5-7B-Instruct,32768,narrativeqa_adversarial,77,2a798779ffab17c0002f1b127c729cb0387132be,3,factual_question,False,,False,True,,5508,0.1681,0.027883068409747597,0.34032559394836426,8.421117314583171e-08,0.00013301955186761916,0.07977777004069042,-0.007340077765313161,0.0,-0.09932943433523178,-8.34461570775602e-06,0.022563750372356802,1.0073670821671494,0.1154,115,False,0,,False,27,The Lizard is a pickpocket who becomes Jimmy Torrance's friend and cheers him up during his struggles to find work.,Who is The Lizard?,
