condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,intervention_type,projection_layer,projection_scale,projection_applied,projection_center_mode,projection_center_key,projection_center_norm,projection_vector_norm,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path,projection_diag_forward_calls,projection_diag_target_vector_count,projection_diag_pre_projection_raw_cosine_mean,projection_diag_pre_projection_centered_cosine_mean,projection_diag_pre_projection_centered_abs_cosine_mean,projection_diag_pre_projection_abs_coeff_mean,projection_diag_pre_projection_raw_norm_mean,projection_diag_pre_projection_centered_norm_mean,projection_diag_removed_norm_mean,projection_diag_removed_norm_max,projection_diag_removed_fraction_of_centered_norm_mean,projection_diag_removed_fraction_of_centered_norm_max,projection_diag_prompt_centered_cosine_mean,projection_diag_decode_centered_cosine_mean,projection_diag_prompt_abs_coeff_mean,projection_diag_decode_abs_coeff_mean
projection_erasure,0.3,0.3,100,100,110,110,30,30,33.0,33,1.1,1.1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 33$ in 365 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.04523035907186568,-0.09761171648278832,0.09761171648278832,20.007910549640656,229.12180709838867,204.64372634887695,20.007910549640656,37.10629653930664,0.09761171648278832,0.176970973610878,-0.09603143483400345,-0.0978374710040433,17.906129837036133,20.30816493715559
projection_erasure,0.3,0.3,100,100,110,110,30,30,33.0,33,1.1,1.1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 33$ in 730 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.04658296494744718,-0.09903331054374576,0.09903331054374576,20.246750235557556,227.33126258850098,204.04954719543457,20.246750235557556,37.042694091796875,0.09903331054374576,0.17532329261302948,-0.09632723778486252,-0.09941989236644336,17.803504943847656,20.595785277230398
projection_erasure,0.3,0.3,100,100,110,110,30,30,33.0,33,1.1,1.1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 33$ in 1095 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.04438244504854083,-0.09690275834873319,0.09690275834873319,19.749665200710297,226.98563385009766,203.01169395446777,19.749665200710297,37.24609375,0.09690275834873319,0.1764807552099228,-0.09718728810548782,-0.09686211124062538,17.979633331298828,20.002526896340505
projection_erasure,0.3,0.3,100,100,110,110,30,30,33.0,33,1.1,1.1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 33$ in 1825 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.04500156152062118,-0.09747407538816333,0.09747407538816333,19.866371512413025,227.35166549682617,203.3454475402832,19.866371512413025,37.5828971862793,0.09747407538816333,0.17814502120018005,-0.09760010242462158,-0.09745607152581215,18.0136775970459,20.131042071751185
projection_erasure,0.3,0.3,100,100,110,110,30,30,33.0,33,1.1,1.1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 33$ in 3650 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.043252989416942,-0.09551188396289945,0.09551188396289945,19.52641659975052,228.33227157592773,203.75869178771973,19.52641659975052,37.7015266418457,0.09551188396289945,0.180283322930336,-0.09657470136880875,-0.09536005290491241,17.9580078125,19.750474997929164
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 1 hour. What should I choose? Answer in just a few words.,Choose 45$ in 1 hour.,Choose 45$ in 1 hour.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,11,11,-0.004006358689035882,-0.05504661307416179,0.05504661307416179,10.42189901525324,219.63857477361506,193.50426136363637,10.42189901525324,18.551387786865234,0.05504661307416179,0.09759268164634705,-0.09759268164634705,-0.05079200621694326,18.551387786865234,9.608950138092041
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 8 hours. What should I choose? Answer in just a few words.,Take the 45$ in 8 hours.,Take the 45$ in 8 hours.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.015885019422663998,-0.06806274751822154,0.06806274751822154,13.250004728635153,216.67455673217773,194.44767888387045,13.250004728635153,20.538410186767578,0.06806274751822154,0.10001728683710098,-0.10001728683710098,-0.06515778939832341,18.869625091552734,12.7391301501881
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 1 day. What should I choose? Answer in just a few words.,Take the 45$ in 1 day.,Take the 45$ in 1 day.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.019314687000587583,-0.07145624918242295,0.07145624918242295,13.964026888211569,218.5992889404297,195.43800989786783,13.964026888211569,19.953641891479492,0.07145624918242295,0.10198114812374115,-0.09867147356271744,-0.06898213787512346,18.747310638427734,13.52918291091919
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 2 days. What should I choose? Answer in just a few words.,Take 45$ in 2 days.,Take 45$ in 2 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,11,11,-0.006394988179884173,-0.05733548561957749,0.05733548561957749,11.068867076526988,218.3605693470348,194.16853471235797,11.068867076526988,19.321741104125977,0.05733548561957749,0.09945676475763321,-0.09945676475763321,-0.05312335770577192,18.786649703979492,10.297088813781738
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 7 days. What should I choose? Answer in just a few words.,Take the 45$ in 7 days.,Take the 45$ in 7 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.013032992467439422,-0.06412041435639064,0.06412041435639064,12.682059049606323,218.54407755533853,196.74842961629233,12.682059049606323,20.173080444335938,0.06412041435639064,0.09911005944013596,-0.09911005944013596,-0.060939537530595604,18.65291976928711,12.139253529635342
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 30 days. What should I choose? Answer in just a few words.,Take the 45$ in 30 days.,Take the 45$ in 30 days.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,13,13,-0.004068161074358683,-0.05417355314756815,0.05417355314756815,10.789966106414795,217.70532696063702,195.90469595102164,10.789966106414795,19.498884201049805,0.05417355314756815,0.09636114537715912,-0.09636114537715912,-0.0506579204617689,18.067380905151367,10.183514873186747
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 90 days. What should I choose? Answer in just a few words.,Take the 30$ now.,Take the 30$ now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,9,9,-0.04765553027391434,-0.10107195046212938,0.10107195046212938,20.254429287380642,223.93823072645398,200.9884321424696,20.254429287380642,33.33305358886719,0.10107195046212938,0.16181686520576477,-0.09743575006723404,-0.1015264755114913,18.10923194885254,20.522578954696655
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 365 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.04985343758016825,-0.10365972016006708,0.10365972016006708,20.87660253047943,225.3120822906494,201.1706142425537,20.87660253047943,37.43893051147461,0.10365972016006708,0.1793762445449829,-0.09633681178092957,-0.1047058499285153,17.938968658447266,21.296264512198313
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 730 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.05125629040412605,-0.10526642762124538,0.10526642762124538,21.090664863586426,223.8253116607666,200.30092811584473,21.090664863586426,37.46986770629883,0.10526642762124538,0.1782723218202591,-0.09697582572698593,-0.10645079932042531,17.8877010345459,21.54823112487793
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 1095 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.049908127868548036,-0.10408358927816153,0.10408358927816153,20.784714698791504,223.47846221923828,199.46150970458984,20.784714698791504,37.67592239379883,0.10408358927816153,0.17941248416900635,-0.09787026047706604,-0.10497120767831802,18.088197708129883,21.169931411743164
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 1825 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.05075160786509514,-0.10508942417800426,0.10508942417800426,20.9440701007843,222.99996948242188,199.11850929260254,20.9440701007843,38.018096923828125,0.10508942417800426,0.18133032321929932,-0.0976037010550499,-0.10615881319556918,17.977333068847656,21.367889676775253
projection_erasure,0.3,0.3,100,100,150,150,30,30,45.0,45,1.5,1.5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 45$ in 3650 days. What should I choose? Answer in just a few words.,Take the $30 now.,Take the $30 now.,False,x_now,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,8,8,-0.0486210435628891,-0.10274562053382397,0.10274562053382397,20.547850131988525,224.00693130493164,199.6439266204834,20.547850131988525,37.97472381591797,0.10274562053382397,0.18228280544281006,-0.09711650758981705,-0.10354977952582496,18.030731201171875,20.90743855067662
projection_erasure,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 1 hour. What should I choose? Answer in just a few words.,Choose 60$ in 1 hour.,Choose 60$ in 1 hour.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,11,11,-0.002407987813719294,-0.053097570315003395,0.053097570315003395,10.058088302612305,220.19401689009234,194.07572382146662,10.058088302612305,18.253280639648438,0.053097570315003395,0.09607401490211487,-0.09607401490211487,-0.048799925856292246,18.253280639648438,9.238569068908692
projection_erasure,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 8 hours. What should I choose? Answer in just a few words.,Take the 60$ in 8 hours.,Take the 60$ in 8 hours.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.01335450373395967,-0.06539431198810537,0.06539431198810537,12.715931097666422,216.62574768066406,194.01372400919595,12.715931097666422,19.80069351196289,0.06539431198810537,0.09895088523626328,-0.09895088523626328,-0.06234371442009102,18.661602020263672,12.17541555924849
projection_erasure,0.3,0.3,100,100,200,200,30,30,60.0,60,2.0,2,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 30$ now or 60$ in 1 day. What should I choose? Answer in just a few words.,Take the 60$ in 1 day.,Take the 60$ in 1 day.,False,y_later,probe_projection_erasure,40,1.0,True,train_mean,wmm_mean_train,143.02804565429688,1.0,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz,12,12,-0.016996382735669613,-0.06890515455355246,0.06890515455355246,13.459891637166342,218.61931864420572,195.0743751525879,13.459891637166342,19.306230545043945,0.06890515455355246,0.1041426956653595,-0.09707668423652649,-0.06634410640055483,18.43903350830078,13.00724237615412
