condition,base_x_now,base_y_later,amount_multiplier,amount_multiplier_text,t_delay,prop_choose_x_parsed,prop_choose_y_parsed,unparsed_rate,n_factor_cells,n_scale_factors,n_total,n_parsed,n_choose_x,n_choose_y,n_it_depends,n_unparsed
steer_long_term_plus64,100,1000,10.0,10,8 hours,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,month,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,year,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,2 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,1000,10.0,10,3 years,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus64,100,1000,10.0,10,5 years,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus64,100,1000,10.0,10,10 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,1 hour,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,8 hours,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,month,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,year,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,2 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,3 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,5 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus64,100,10000,100.0,100,10 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,100,1.0,1,1 hour,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,8 hours,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,tomorrow,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,2 days,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,week,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,month,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,3 months,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,year,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,2 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,3 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,5 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,100,1.0,1,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,1 hour,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,8 hours,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,tomorrow,0.5,0.5,0.0,8,8,8,8,4,4,0,0
steer_long_term_plus128,100,101,1.01,1.01,2 days,0.625,0.375,0.0,8,8,8,8,5,3,0,0
steer_long_term_plus128,100,101,1.01,1.01,week,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,month,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,101,1.01,1.01,3 months,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,year,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,2 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,3 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,5 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,101,1.01,1.01,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,1 hour,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,8 hours,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,tomorrow,0.75,0.25,0.0,8,8,8,8,6,2,0,0
steer_long_term_plus128,100,110,1.1,1.1,2 days,0.875,0.125,0.0,8,8,8,8,7,1,0,0
steer_long_term_plus128,100,110,1.1,1.1,week,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus128,100,110,1.1,1.1,month,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus128,100,110,1.1,1.1,3 months,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,year,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus128,100,110,1.1,1.1,2 years,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,110,1.1,1.1,3 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,5 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,110,1.1,1.1,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,150,1.5,1.5,1 hour,0.8125,0.1875,0.0,8,8,8,8,6,1,1,0
steer_long_term_plus128,100,150,1.5,1.5,8 hours,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,150,1.5,1.5,tomorrow,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus128,100,150,1.5,1.5,2 days,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus128,100,150,1.5,1.5,week,0.5,0.5,0.0,8,8,8,8,2,2,4,0
steer_long_term_plus128,100,150,1.5,1.5,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus128,100,150,1.5,1.5,3 months,0.5625,0.4375,0.0,8,8,8,8,2,1,5,0
steer_long_term_plus128,100,150,1.5,1.5,year,0.8125,0.1875,0.0,8,8,8,8,5,0,3,0
steer_long_term_plus128,100,150,1.5,1.5,2 years,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus128,100,150,1.5,1.5,3 years,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,150,1.5,1.5,5 years,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus128,100,150,1.5,1.5,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus128,100,200,2.0,2,1 hour,0.375,0.625,0.0,8,8,8,8,3,5,0,0
steer_long_term_plus128,100,200,2.0,2,8 hours,0.6875,0.3125,0.0,8,8,8,8,4,1,3,0
steer_long_term_plus128,100,200,2.0,2,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,200,2.0,2,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,200,2.0,2,week,0.625,0.375,0.0,8,8,8,8,2,0,6,0
steer_long_term_plus128,100,200,2.0,2,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus128,100,200,2.0,2,3 months,0.5,0.5,0.0,8,8,8,8,1,1,6,0
steer_long_term_plus128,100,200,2.0,2,year,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus128,100,200,2.0,2,2 years,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus128,100,200,2.0,2,3 years,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,200,2.0,2,5 years,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus128,100,200,2.0,2,10 years,0.8125,0.1875,0.0,8,8,8,8,5,0,3,0
steer_long_term_plus128,100,500,5.0,5,1 hour,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,500,5.0,5,8 hours,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus128,100,500,5.0,5,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,500,5.0,5,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,500,5.0,5,week,0.375,0.625,0.0,8,8,8,8,1,3,4,0
steer_long_term_plus128,100,500,5.0,5,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus128,100,500,5.0,5,3 months,0.125,0.875,0.0,8,8,8,8,0,6,2,0
steer_long_term_plus128,100,500,5.0,5,year,0.5,0.5,0.0,8,8,8,8,1,1,6,0
steer_long_term_plus128,100,500,5.0,5,2 years,0.3125,0.6875,0.0,8,8,8,8,0,3,5,0
steer_long_term_plus128,100,500,5.0,5,3 years,0.4375,0.5625,0.0,8,8,8,8,2,3,3,0
steer_long_term_plus128,100,500,5.0,5,5 years,0.5,0.5,0.0,8,8,8,8,3,3,2,0
steer_long_term_plus128,100,500,5.0,5,10 years,0.1875,0.8125,0.0,8,8,8,8,1,6,1,0
steer_long_term_plus128,100,1000,10.0,10,1 hour,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,8 hours,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,month,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,year,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,2 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,3 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,5 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,1000,10.0,10,10 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,1 hour,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,8 hours,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,month,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,year,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,2 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,3 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,5 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus128,100,10000,100.0,100,10 years,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,100,1.0,1,1 hour,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,8 hours,1.0,0.0,0.25,6,8,8,6,6,0,0,2
steer_long_term_plus256,100,100,1.0,1,tomorrow,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,2 days,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,week,0.875,0.125,0.0,8,8,8,8,7,1,0,0
steer_long_term_plus256,100,100,1.0,1,month,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,3 months,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,100,1.0,1,year,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,2 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,100,1.0,1,3 years,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,5 years,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,100,1.0,1,10 years,1.0,0.0,0.125,7,8,8,7,7,0,0,1
steer_long_term_plus256,100,101,1.01,1.01,1 hour,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,101,1.01,1.01,8 hours,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,101,1.01,1.01,tomorrow,0.875,0.125,0.0,8,8,8,8,7,1,0,0
steer_long_term_plus256,100,101,1.01,1.01,2 days,0.875,0.125,0.0,8,8,8,8,7,1,0,0
steer_long_term_plus256,100,101,1.01,1.01,week,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus256,100,101,1.01,1.01,month,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus256,100,101,1.01,1.01,3 months,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,101,1.01,1.01,year,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus256,100,101,1.01,1.01,2 years,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus256,100,101,1.01,1.01,3 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,101,1.01,1.01,5 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,101,1.01,1.01,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,110,1.1,1.1,1 hour,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,110,1.1,1.1,8 hours,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus256,100,110,1.1,1.1,tomorrow,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,110,1.1,1.1,2 days,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,110,1.1,1.1,week,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus256,100,110,1.1,1.1,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,110,1.1,1.1,3 months,0.875,0.125,0.0,8,8,8,8,6,0,2,0
steer_long_term_plus256,100,110,1.1,1.1,year,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus256,100,110,1.1,1.1,2 years,0.75,0.25,0.0,8,8,8,8,4,0,4,0
steer_long_term_plus256,100,110,1.1,1.1,3 years,0.9375,0.0625,0.0,8,8,8,8,7,0,1,0
steer_long_term_plus256,100,110,1.1,1.1,5 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,110,1.1,1.1,10 years,1.0,0.0,0.0,8,8,8,8,8,0,0,0
steer_long_term_plus256,100,150,1.5,1.5,1 hour,0.75,0.25,0.0,8,8,8,8,4,0,4,0
steer_long_term_plus256,100,150,1.5,1.5,8 hours,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,tomorrow,0.2857142857142857,0.7142857142857143,0.125,7,8,8,7,2,5,0,1
steer_long_term_plus256,100,150,1.5,1.5,2 days,0.3125,0.6875,0.0,8,8,8,8,0,3,5,0
steer_long_term_plus256,100,150,1.5,1.5,week,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,3 months,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,year,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,2 years,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,150,1.5,1.5,3 years,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus256,100,150,1.5,1.5,5 years,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus256,100,150,1.5,1.5,10 years,0.75,0.25,0.0,8,8,8,8,4,0,4,0
steer_long_term_plus256,100,200,2.0,2,1 hour,0.5,0.5,0.125,7,8,8,7,0,0,7,1
steer_long_term_plus256,100,200,2.0,2,8 hours,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,200,2.0,2,tomorrow,0.0,1.0,0.375,5,8,8,5,0,5,0,3
steer_long_term_plus256,100,200,2.0,2,2 days,0.21428571428571427,0.7857142857142857,0.125,7,8,8,7,0,4,3,1
steer_long_term_plus256,100,200,2.0,2,week,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,200,2.0,2,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,200,2.0,2,3 months,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,200,2.0,2,year,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus256,100,200,2.0,2,2 years,0.5625,0.4375,0.0,8,8,8,8,1,0,7,0
steer_long_term_plus256,100,200,2.0,2,3 years,0.625,0.375,0.0,8,8,8,8,2,0,6,0
steer_long_term_plus256,100,200,2.0,2,5 years,0.6875,0.3125,0.0,8,8,8,8,3,0,5,0
steer_long_term_plus256,100,200,2.0,2,10 years,0.625,0.375,0.0,8,8,8,8,2,0,6,0
steer_long_term_plus256,100,500,5.0,5,1 hour,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,500,5.0,5,8 hours,0.2857142857142857,0.7142857142857143,0.125,7,8,8,7,0,3,4,1
steer_long_term_plus256,100,500,5.0,5,tomorrow,0.0,1.0,0.25,6,8,8,6,0,6,0,2
steer_long_term_plus256,100,500,5.0,5,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,500,5.0,5,week,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,500,5.0,5,month,0.5,0.5,0.0,8,8,8,8,0,0,8,0
steer_long_term_plus256,100,500,5.0,5,3 months,0.25,0.75,0.0,8,8,8,8,0,4,4,0
steer_long_term_plus256,100,500,5.0,5,year,0.4375,0.5625,0.0,8,8,8,8,0,1,7,0
steer_long_term_plus256,100,500,5.0,5,2 years,0.3125,0.6875,0.0,8,8,8,8,0,3,5,0
steer_long_term_plus256,100,500,5.0,5,3 years,0.375,0.625,0.0,8,8,8,8,0,2,6,0
steer_long_term_plus256,100,500,5.0,5,5 years,0.4375,0.5625,0.0,8,8,8,8,1,2,5,0
steer_long_term_plus256,100,500,5.0,5,10 years,0.125,0.875,0.0,8,8,8,8,0,6,2,0
steer_long_term_plus256,100,1000,10.0,10,1 hour,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus256,100,1000,10.0,10,8 hours,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus256,100,1000,10.0,10,tomorrow,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,1000,10.0,10,2 days,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,1000,10.0,10,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,1000,10.0,10,month,0.0625,0.9375,0.0,8,8,8,8,0,7,1,0
steer_long_term_plus256,100,1000,10.0,10,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,1000,10.0,10,year,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus256,100,1000,10.0,10,2 years,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus256,100,1000,10.0,10,3 years,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus256,100,1000,10.0,10,5 years,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus256,100,1000,10.0,10,10 years,0.25,0.75,0.0,8,8,8,8,2,6,0,0
steer_long_term_plus256,100,10000,100.0,100,1 hour,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus256,100,10000,100.0,100,8 hours,0.2857142857142857,0.7142857142857143,0.125,7,8,8,7,2,5,0,1
steer_long_term_plus256,100,10000,100.0,100,tomorrow,0.0,1.0,0.125,7,8,8,7,0,7,0,1
steer_long_term_plus256,100,10000,100.0,100,2 days,0.125,0.875,0.0,8,8,8,8,1,7,0,0
steer_long_term_plus256,100,10000,100.0,100,week,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,10000,100.0,100,month,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,10000,100.0,100,3 months,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,10000,100.0,100,year,0.0,1.0,0.0,8,8,8,8,0,8,0,0
steer_long_term_plus256,100,10000,100.0,100,2 years,0.0,1.0,0.125,7,8,8,7,0,7,0,1
steer_long_term_plus256,100,10000,100.0,100,3 years,0.0,1.0,0.375,5,8,8,5,0,5,0,3
steer_long_term_plus256,100,10000,100.0,100,5 years,0.0,1.0,0.375,5,8,8,5,0,5,0,3
steer_long_term_plus256,100,10000,100.0,100,10 years,0.0,1.0,0.375,5,8,8,5,0,5,0,3
