condition,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier_text,t_delay,n_total,n_choose_x,n_choose_y,n_it_depends,n_unparsed,n_amount_scale_factors,amount_scale_factors,n_parsed,prop_choose_x_parsed,prop_choose_y_parsed,prop_it_depends_parsed,unparsed_rate,amount_multiplier
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,1 hour,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,1095 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,1825 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,2 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,30 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,365 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,7 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,730 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,8 hours,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,100,100,800,800,800.0,800,1,90 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.0
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,1095 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,1825 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,30 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,365 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,730 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,101,101,800,800,808.0,808,1.01,90 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.01
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,1095 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,1825 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,30 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,365 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,730 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,110,110,800,800,880.0,880,1.1,90 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.1
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,1095 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,1825 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,30 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,365 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,730 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,150,150,800,800,1200.0,1200,1.5,90 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,1.5
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,1095 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,1825 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,30 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,365 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,730 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,200,200,800,800,1600.0,1600,2,90 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,2.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,1095 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,1825 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,30 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,365 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,3650 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,730 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,500,500,800,800,4000.0,4000,5,90 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,5.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,1095 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,1825 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,2 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,30 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,365 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,3650 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,7 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,730 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,1000,1000,800,800,8000.0,8000,10,90 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,10.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,1 day,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,1 hour,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,1095 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,1825 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,2 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,30 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,365 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,3650 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,7 days,1,1,0,0,0,1,8,1,1.0,0.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,730 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,8 hours,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
steer_long_term_plus16,8.0,8,100,100,10000,10000,800,800,80000.0,80000,100,90 days,1,0,1,0,0,1,8,1,0.0,1.0,0.0,0.0,100.0
