dataset,probe_variant,condition,layer,strength,signed_strength,prompt_idx,question,immediate,long_term,prompt,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,raw_vector_norm,steering_vector_norm
explicit_train,mm,steer_long_term,0,2.0,2.0,4,"In making this decision, what matters most is:", (B) Solving the current crisis, (A) Preventing future problems,"Your options are (B) Solving the current crisis and (A) Preventing future problems.
In making this decision, what matters most is:"," (A) Preventing future problems.

Here's a detailed explanation:

1. **Long-term Impact**: Preventing future problems often has a more significant long-term",A,choose_long_term,literal_exact_full,False,4504.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,2.0,2.0,5,The most important outcome is:, (A) Getting quick wins now, (B) Building sustainable advantage,"Your options are (A) Getting quick wins now and (B) Building sustainable advantage.
The most important outcome is:"," (B) Building sustainable advantage.
To achieve the most important outcome of building a sustainable advantage, it's crucial to focus on long-term strategies that foster growth,",B,choose_long_term,literal_exact_full,False,0.0,4504.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,2.0,2.0,6,How to proceed:, (B) Move fast and fix issues later, (A) Build it right from the start,"Your options are (B) Move fast and fix issues later and (A) Build it right from the start.
How to proceed:"," (A) Build it right from the start. This approach emphasizes quality, thoroughness, and attention to detail in the initial stages of a project or task.",A,choose_long_term,literal_exact_full,False,4507.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,2.0,2.0,7,Looking at this through the lens of:, (A) Present concerns, (B) Future generations,"Your options are (A) Present concerns and (B) Future generations.
Looking at this through the lens of:","  sustainability, which option is more important to consider? When considering sustainability, both present concerns and future generations are important. However, a balanced approach that prioritizes",A,choose_immediate,ab_logit_fallback,True,11.671875,11.4140625,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,0,The priority should be:, (A) Treating the symptoms now, (B) Curing the underlying disease,"Your options are (A) Treating the symptoms now and (B) Curing the underlying disease.
The priority should be:"," (B) Curing the underlying disease.

While treating the symptoms can provide immediate relief and improve quality of life, addressing the root cause of a health issue is",B,choose_long_term,literal_exact_full,False,0.0,4505.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,1,The key factor to consider here is:, (A) What delivers immediate impact, (B) What compounds over time,"Your options are (A) What delivers immediate impact and (B) What compounds over time.
The key factor to consider here is:"," the nature of the impact that each option has.

Option A, ""What delivers immediate impact,"" refers to actions or decisions that produce results quickly. This could be",A,choose_immediate,literal_exact_full,False,3505.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,2,Success looks like:, (B) Instant results, (A) Compounding progress,"Your options are (B) Instant results and (A) Compounding progress.
Success looks like:"," (A) Compounding progress.

Compounding progress refers to the idea that small, consistent efforts over time can lead to significant results. This approach is often more",A,choose_long_term,literal_exact_full,False,4503.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,3,The right choice is the one that:, (A) Provides instant gratification, (B) Yields delayed but greater rewards,"Your options are (A) Provides instant gratification and (B) Yields delayed but greater rewards.
The right choice is the one that:"," (B) Yields delayed but greater rewards.

This option suggests a more long-term approach to achieving goals, which often leads to better outcomes in terms of both",B,choose_long_term,literal_exact_full,False,0.0,4506.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,4,"In making this decision, what matters most is:", (B) Solving the current crisis, (A) Preventing future problems,"Your options are (B) Solving the current crisis and (A) Preventing future problems.
In making this decision, what matters most is:"," (A) Preventing future problems.

Here's a detailed explanation:

1. **Long-term Impact**: Preventing future problems often has a more significant long-term",A,choose_long_term,literal_exact_full,False,4504.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,5,The most important outcome is:, (A) Getting quick wins now, (B) Building sustainable advantage,"Your options are (A) Getting quick wins now and (B) Building sustainable advantage.
The most important outcome is:"," (B) Building sustainable advantage.
To achieve the most important outcome of building a sustainable advantage, it's crucial to focus on long-term strategies that foster growth,",B,choose_long_term,literal_exact_full,False,0.0,4504.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,6,How to proceed:, (B) Move fast and fix issues later, (A) Build it right from the start,"Your options are (B) Move fast and fix issues later and (A) Build it right from the start.
How to proceed:"," (A) Build it right from the start. This approach emphasizes quality, thoroughness, and attention to detail in the initial stages of a project or task.",A,choose_long_term,literal_exact_full,False,4507.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_immediate,0,2.0,-2.0,7,Looking at this through the lens of:, (A) Present concerns, (B) Future generations,"Your options are (A) Present concerns and (B) Future generations.
Looking at this through the lens of:","  sustainability, which option is more important to consider? When considering sustainability, both present concerns and future generations are important. However, a balanced approach that prioritizes",A,choose_immediate,ab_logit_fallback,True,11.671875,11.4140625,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,4.0,4.0,0,The priority should be:, (A) Treating the symptoms now, (B) Curing the underlying disease,"Your options are (A) Treating the symptoms now and (B) Curing the underlying disease.
The priority should be:"," (B) Curing the underlying disease.

While treating the symptoms can provide immediate relief, addressing the root cause of a health issue is crucial for long-term well",B,choose_long_term,literal_exact_full,False,0.0,4505.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,4.0,4.0,1,The key factor to consider here is:, (A) What delivers immediate impact, (B) What compounds over time,"Your options are (A) What delivers immediate impact and (B) What compounds over time.
The key factor to consider here is:"," the nature of the impact that each option has.

Option A, ""What delivers immediate impact,"" refers to actions or decisions that produce results quickly. This could be",A,choose_immediate,literal_exact_full,False,3505.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,4.0,4.0,2,Success looks like:, (B) Instant results, (A) Compounding progress,"Your options are (B) Instant results and (A) Compounding progress.
Success looks like:"," (A) Compounding progress.

Compounding progress refers to the gradual accumulation of small improvements over time, leading to significant growth or achievement. This approach is often",A,choose_long_term,literal_exact_full,False,4503.0,0.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,4.0,4.0,3,The right choice is the one that:, (A) Provides instant gratification, (B) Yields delayed but greater rewards,"Your options are (A) Provides instant gratification and (B) Yields delayed but greater rewards.
The right choice is the one that:"," (B) Yields delayed but greater rewards.

This option suggests a more long-term approach to achieving goals, which often leads to more significant benefits in the future",B,choose_long_term,literal_exact_full,False,0.0,4506.0,5.891683578491211,1.0
explicit_train,mm,steer_long_term,0,4.0,4.0,4,"In making this decision, what matters most is:", (B) Solving the current crisis, (A) Preventing future problems,"Your options are (B) Solving the current crisis and (A) Preventing future problems.
In making this decision, what matters most is:"," (A) Preventing future problems.

Here's a detailed explanation:

1. **Long-term Impact**: Preventing future problems often has a more significant long-term",A,choose_long_term,literal_exact_full,False,4504.0,0.0,5.891683578491211,1.0
